"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	34	536909	6.33
	"Vermont"	"50"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	153	536909	28.50
	"Vermont"	"50"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	34	536909	6.33
	"Vermont"	"50"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	536909	Suppressed
	"Vermont"	"50"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	83	536909	15.46
	"Vermont"	"50"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	28	535502	5.23
	"Vermont"	"50"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	144	535502	26.89
	"Vermont"	"50"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	20	535502	3.73
	"Vermont"	"50"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	535502	Suppressed
	"Vermont"	"50"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	66	535502	12.32
	"Vermont"	"50"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	20	534663	3.74
	"Vermont"	"50"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	134	534663	25.06
	"Vermont"	"50"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	28	534663	5.24
	"Vermont"	"50"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	534663	Suppressed
	"Vermont"	"50"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	86	534663	16.08
	"Vermont"	"50"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	42	532309	7.89
	"Vermont"	"50"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	156	532309	29.31
	"Vermont"	"50"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	18	532309	Unreliable
	"Vermont"	"50"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	532309	Suppressed
	"Vermont"	"50"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	94	532309	17.66
	"Vermont"	"50"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	34	527567	6.44
	"Vermont"	"50"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	108	527567	20.47
	"Vermont"	"50"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	21	527567	3.98
	"Vermont"	"50"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	527567	Suppressed
	"Vermont"	"50"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	76	527567	14.41
	"Vermont"	"50"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	524157	4.39
	"Vermont"	"50"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	130	524157	24.80
	"Vermont"	"50"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	24	524157	4.58
	"Vermont"	"50"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	524157	Suppressed
	"Vermont"	"50"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	88	524157	16.79
	"Vermont"	"50"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	29	520363	5.57
	"Vermont"	"50"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	148	520363	28.44
	"Vermont"	"50"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	21	520363	4.04
	"Vermont"	"50"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	520363	Suppressed
	"Vermont"	"50"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	98	520363	18.83
	"Vermont"	"50"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	516149	4.46
	"Vermont"	"50"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	167	516149	32.35
	"Vermont"	"50"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	26	516149	5.04
	"Vermont"	"50"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	516149	Suppressed
	"Vermont"	"50"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	83	516149	16.08
	"Vermont"	"50"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	29	511662	5.67
	"Vermont"	"50"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	167	511662	32.64
	"Vermont"	"50"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	24	511662	4.69
	"Vermont"	"50"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	511662	Unreliable
	"Vermont"	"50"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	93	511662	18.18
	"Virginia"	"51"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	399	6215039	6.42
	"Virginia"	"51"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1912	6215039	30.76
	"Virginia"	"51"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	503	6215039	8.09
	"Virginia"	"51"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	138	6215039	2.22
	"Virginia"	"51"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	659	6215039	10.60
	"Virginia"	"51"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	428	6286182	6.81
	"Virginia"	"51"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1991	6286182	31.67
	"Virginia"	"51"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	513	6286182	8.16
	"Virginia"	"51"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	147	6286182	2.34
	"Virginia"	"51"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	610	6286182	9.70
	"Virginia"	"51"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	448	6392223	7.01
	"Virginia"	"51"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1971	6392223	30.83
	"Virginia"	"51"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	551	6392223	8.62
	"Virginia"	"51"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	148	6392223	2.32
	"Virginia"	"51"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	667	6392223	10.43
	"Virginia"	"51"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	456	6469219	7.05
	"Virginia"	"51"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1991	6469219	30.78
	"Virginia"	"51"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	475	6469219	7.34
	"Virginia"	"51"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	137	6469219	2.12
	"Virginia"	"51"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	634	6469219	9.80
	"Virginia"	"51"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	481	6536072	7.36
	"Virginia"	"51"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1898	6536072	29.04
	"Virginia"	"51"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	513	6536072	7.85
	"Virginia"	"51"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	187	6536072	2.86
	"Virginia"	"51"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	666	6536072	10.19
	"Virginia"	"51"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	458	6632064	6.91
	"Virginia"	"51"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1888	6632064	28.47
	"Virginia"	"51"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	591	6632064	8.91
	"Virginia"	"51"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	169	6632064	2.55
	"Virginia"	"51"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	685	6632064	10.33
	"Virginia"	"51"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	459	6715075	6.84
	"Virginia"	"51"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1990	6715075	29.63
	"Virginia"	"51"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	538	6715075	8.01
	"Virginia"	"51"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	191	6715075	2.84
	"Virginia"	"51"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	727	6715075	10.83
	"Virginia"	"51"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	528	6793418	7.77
	"Virginia"	"51"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1948	6793418	28.67
	"Virginia"	"51"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	494	6793418	7.27
	"Virginia"	"51"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	138	6793418	2.03
	"Virginia"	"51"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	732	6793418	10.78
	"Virginia"	"51"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	467	6850609	6.82
	"Virginia"	"51"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1879	6850609	27.43
	"Virginia"	"51"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	488	6850609	7.12
	"Virginia"	"51"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	136	6850609	1.99
	"Virginia"	"51"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	732	6850609	10.69
	"Virginia"	"51"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	492	6903122	7.13
	"Virginia"	"51"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1923	6903122	27.86
	"Virginia"	"51"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	474	6903122	6.87
	"Virginia"	"51"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	172	6903122	2.49
	"Virginia"	"51"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	793	6903122	11.49
	"Virginia"	"51"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	504	6969016	7.23
	"Virginia"	"51"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1845	6969016	26.47
	"Virginia"	"51"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	487	6969016	6.99
	"Virginia"	"51"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	199	6969016	2.86
	"Virginia"	"51"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	836	6969016	12.00
	"Virginia"	"51"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	494	7024087	7.03
	"Virginia"	"51"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1804	7024087	25.68
	"Virginia"	"51"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	520	7024087	7.40
	"Virginia"	"51"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	137	7024087	1.95
	"Virginia"	"51"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	803	7024087	11.43
	"Virginia"	"51"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	570	7085541	8.04
	"Virginia"	"51"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1742	7085541	24.59
	"Virginia"	"51"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	519	7085541	7.32
	"Virginia"	"51"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	217	7085541	3.06
	"Virginia"	"51"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	863	7085541	12.18
	"Virginia"	"51"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	507	7123362	7.12
	"Virginia"	"51"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1756	7123362	24.65
	"Virginia"	"51"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	555	7123362	7.79
	"Virginia"	"51"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	188	7123362	2.64
	"Virginia"	"51"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	885	7123362	12.42
	"Virginia"	"51"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	526	7155024	7.35
	"Virginia"	"51"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1713	7155024	23.94
	"Virginia"	"51"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	513	7155024	7.17
	"Virginia"	"51"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	209	7155024	2.92
	"Virginia"	"51"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	890	7155024	12.44
	"Virginia"	"51"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	536	7179403	7.47
	"Virginia"	"51"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1741	7179403	24.25
	"Virginia"	"51"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	455	7179403	6.34
	"Virginia"	"51"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	269	7179403	3.75
	"Virginia"	"51"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	916	7179403	12.76
	"Virginia"	"51"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	681	7194600	9.47
	"Virginia"	"51"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1778	7194600	24.71
	"Virginia"	"51"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	481	7194600	6.69
	"Virginia"	"51"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	210	7194600	2.92
	"Virginia"	"51"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	919	7194600	12.77
	"Virginia"	"51"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	651	7183064	9.06
	"Virginia"	"51"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1789	7183064	24.91
	"Virginia"	"51"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	505	7183064	7.03
	"Virginia"	"51"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	195	7183064	2.71
	"Virginia"	"51"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	936	7183064	13.03
	"Washington"	"53"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	284	5185209	5.48
	"Washington"	"53"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1319	5185209	25.44
	"Washington"	"53"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	311	5185209	6.00
	"Washington"	"53"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	100	5185209	1.93
	"Washington"	"53"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	658	5185209	12.69
	"Washington"	"53"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	335	5231973	6.40
	"Washington"	"53"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1349	5231973	25.78
	"Washington"	"53"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	324	5231973	6.19
	"Washington"	"53"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	77	5231973	1.47
	"Washington"	"53"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	592	5231973	11.32
	"Washington"	"53"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	341	5315766	6.41
	"Washington"	"53"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1341	5315766	25.23
	"Washington"	"53"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	331	5315766	6.23
	"Washington"	"53"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	104	5315766	1.96
	"Washington"	"53"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	582	5315766	10.95
	"Washington"	"53"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	393	5374899	7.31
	"Washington"	"53"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1406	5374899	26.16
	"Washington"	"53"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	305	5374899	5.67
	"Washington"	"53"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	106	5374899	1.97
	"Washington"	"53"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	655	5374899	12.19
	"Washington"	"53"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	390	5417005	7.20
	"Washington"	"53"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1402	5417005	25.88
	"Washington"	"53"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	384	5417005	7.09
	"Washington"	"53"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	120	5417005	2.22
	"Washington"	"53"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	666	5417005	12.29
	"Washington"	"53"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	401	5479638	7.32
	"Washington"	"53"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1320	5479638	24.09
	"Washington"	"53"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	345	5479638	6.30
	"Washington"	"53"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	85	5479638	1.55
	"Washington"	"53"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	690	5479638	12.59
	"Washington"	"53"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	404	5543734	7.29
	"Washington"	"53"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1340	5543734	24.17
	"Washington"	"53"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	307	5543734	5.54
	"Washington"	"53"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	140	5543734	2.53
	"Washington"	"53"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	695	5543734	12.54
	"Washington"	"53"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	404	5636802	7.17
	"Washington"	"53"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1244	5636802	22.07
	"Washington"	"53"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	317	5636802	5.62
	"Washington"	"53"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	121	5636802	2.15
	"Washington"	"53"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	680	5636802	12.06
	"Washington"	"53"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	389	5708654	6.81
	"Washington"	"53"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1322	5708654	23.16
	"Washington"	"53"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	302	5708654	5.29
	"Washington"	"53"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	116	5708654	2.03
	"Washington"	"53"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	704	5708654	12.33
	"Washington"	"53"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	408	5784738	7.05
	"Washington"	"53"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1390	5784738	24.03
	"Washington"	"53"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	335	5784738	5.79
	"Washington"	"53"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	130	5784738	2.25
	"Washington"	"53"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	750	5784738	12.97
	"Washington"	"53"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	421	5860810	7.18
	"Washington"	"53"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1282	5860810	21.87
	"Washington"	"53"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	287	5860810	4.90
	"Washington"	"53"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	163	5860810	2.78
	"Washington"	"53"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	771	5860810	13.16
	"Washington"	"53"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	412	5896863	6.99
	"Washington"	"53"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1330	5896863	22.55
	"Washington"	"53"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	319	5896863	5.41
	"Washington"	"53"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	99	5896863	1.68
	"Washington"	"53"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	787	5896863	13.35
	"Washington"	"53"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	421	5965165	7.06
	"Washington"	"53"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1259	5965165	21.11
	"Washington"	"53"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	329	5965165	5.52
	"Washington"	"53"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	106	5965165	1.78
	"Washington"	"53"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	867	5965165	14.53
	"Washington"	"53"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	429	5988595	7.16
	"Washington"	"53"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1237	5988595	20.66
	"Washington"	"53"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	305	5988595	5.09
	"Washington"	"53"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	118	5988595	1.97
	"Washington"	"53"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	873	5988595	14.58
	"Washington"	"53"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	443	6020322	7.36
	"Washington"	"53"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1244	6020322	20.66
	"Washington"	"53"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	344	6020322	5.71
	"Washington"	"53"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	107	6020322	1.78
	"Washington"	"53"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	833	6020322	13.84
	"Washington"	"53"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	419	6068775	6.90
	"Washington"	"53"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1306	6068775	21.52
	"Washington"	"53"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	304	6068775	5.01
	"Washington"	"53"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	155	6068775	2.55
	"Washington"	"53"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	933	6068775	15.37
	"Washington"	"53"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	518	6134305	8.44
	"Washington"	"53"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1153	6134305	18.80
	"Washington"	"53"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	337	6134305	5.49
	"Washington"	"53"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	119	6134305	1.94
	"Washington"	"53"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	928	6134305	15.13
